UNIQUE_ID,JurisName,COUNTYFP,CountyName,PrecinctName,Registration,NAME20,ContestName,Write-In,Beverly Miles,Jb Pritzker
SANGAMON-:-CAPITAL 017,SANGAMON,167,SANGAMON,CAPITAL 017,912,SANGAMON:CAPITAL 017,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,76
SANGAMON-:-CAPITAL 008,SANGAMON,167,SANGAMON,CAPITAL 008,770,SANGAMON:CAPITAL 008,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,42
SANGAMON-:-CAPITAL 005,SANGAMON,167,SANGAMON,CAPITAL 005,591,SANGAMON:CAPITAL 005,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,32
SANGAMON-:-PAWNEE 001,SANGAMON,167,SANGAMON,PAWNEE 001,596,SANGAMON:PAWNEE 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,30
SANGAMON-:-ROCHESTER 001,SANGAMON,167,SANGAMON,ROCHESTER 001,952,SANGAMON:ROCHESTER 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,50
SANGAMON-:-CAPITAL 051,SANGAMON,167,SANGAMON,CAPITAL 051,692,SANGAMON:CAPITAL 051,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,68
SANGAMON-:-CAPITAL 048,SANGAMON,167,SANGAMON,CAPITAL 048,554,SANGAMON:CAPITAL 048,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,41
SANGAMON-:-CAPITAL 071,SANGAMON,167,SANGAMON,CAPITAL 071,643,SANGAMON:CAPITAL 071,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,37
SANGAMON-:-CAPITAL 045,SANGAMON,167,SANGAMON,CAPITAL 045,701,SANGAMON:CAPITAL 045,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,96
SANGAMON-:-CAPITAL 088,SANGAMON,167,SANGAMON,CAPITAL 088,596,SANGAMON:CAPITAL 088,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,58
SANGAMON-:-BALL 004,SANGAMON,167,SANGAMON,BALL 004,1252,SANGAMON:BALL 004,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,58
SANGAMON-:-CARTWRIGHT 001,SANGAMON,167,SANGAMON,CARTWRIGHT 001,1019,SANGAMON:CARTWRIGHT 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,43
SANGAMON-:-CAPITAL 060,SANGAMON,167,SANGAMON,CAPITAL 060,586,SANGAMON:CAPITAL 060,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,30
SANGAMON-:-CAPITAL 063,SANGAMON,167,SANGAMON,CAPITAL 063,1137,SANGAMON:CAPITAL 063,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,90
SANGAMON-:-CAPITAL 083,SANGAMON,167,SANGAMON,CAPITAL 083,460,SANGAMON:CAPITAL 083,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,28
SANGAMON-:-CAPITAL 086,SANGAMON,167,SANGAMON,CAPITAL 086,713,SANGAMON:CAPITAL 086,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,108
SANGAMON-:-CHATHAM 004,SANGAMON,167,SANGAMON,CHATHAM 004,954,SANGAMON:CHATHAM 004,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,59
SANGAMON-:-CLEARLAKE 002,SANGAMON,167,SANGAMON,CLEARLAKE 002,866,SANGAMON:CLEARLAKE 002,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,23
SANGAMON-:-LANESVILLE 001,SANGAMON,167,SANGAMON,LANESVILLE 001,144,SANGAMON:LANESVILLE 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,5
SANGAMON-:-CAPITAL 006,SANGAMON,167,SANGAMON,CAPITAL 006,751,SANGAMON:CAPITAL 006,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,29
SANGAMON-:-CAPITAL 032,SANGAMON,167,SANGAMON,CAPITAL 032,736,SANGAMON:CAPITAL 032,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,76
SANGAMON-:-CAPITAL 026,SANGAMON,167,SANGAMON,CAPITAL 026,489,SANGAMON:CAPITAL 026,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,30
SANGAMON-:-CAPITAL 029,SANGAMON,167,SANGAMON,CAPITAL 029,678,SANGAMON:CAPITAL 029,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,41
SANGAMON-:-CAPITAL 069,SANGAMON,167,SANGAMON,CAPITAL 069,1392,SANGAMON:CAPITAL 069,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,128
SANGAMON-:-CAPITAL 072,SANGAMON,167,SANGAMON,CAPITAL 072,600,SANGAMON:CAPITAL 072,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,28
SANGAMON-:-CAPITAL 095,SANGAMON,167,SANGAMON,CAPITAL 095,1034,SANGAMON:CAPITAL 095,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,56
SANGAMON-:-AUBURN 005,SANGAMON,167,SANGAMON,AUBURN 005,756,SANGAMON:AUBURN 005,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,27
SANGAMON-:-BALL 003,SANGAMON,167,SANGAMON,BALL 003,1055,SANGAMON:BALL 003,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,46
SANGAMON-:-CAPITAL 084,SANGAMON,167,SANGAMON,CAPITAL 084,792,SANGAMON:CAPITAL 084,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,67
SANGAMON-:-BALL 005,SANGAMON,167,SANGAMON,BALL 005,1180,SANGAMON:BALL 005,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,70
SANGAMON-:-DIVERNON 002,SANGAMON,167,SANGAMON,DIVERNON 002,401,SANGAMON:DIVERNON 002,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,14
SANGAMON-:-FANCY CREEK 003,SANGAMON,167,SANGAMON,FANCY CREEK 003,892,SANGAMON:FANCY CREEK 003,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,36
SANGAMON-:-CAPITAL 078,SANGAMON,167,SANGAMON,CAPITAL 078,744,SANGAMON:CAPITAL 078,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,44
SANGAMON-:-CAPITAL 081,SANGAMON,167,SANGAMON,CAPITAL 081,887,SANGAMON:CAPITAL 081,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,29
SANGAMON-:-CAPITAL 055,SANGAMON,167,SANGAMON,CAPITAL 055,820,SANGAMON:CAPITAL 055,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,99
SANGAMON-:-CAPITAL 065,SANGAMON,167,SANGAMON,CAPITAL 065,476,SANGAMON:CAPITAL 065,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,41
SANGAMON-:-CAPITAL 068,SANGAMON,167,SANGAMON,CAPITAL 068,751,SANGAMON:CAPITAL 068,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,52
SANGAMON-:-CAPITAL 091,SANGAMON,167,SANGAMON,CAPITAL 091,1182,SANGAMON:CAPITAL 091,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,92
SANGAMON-:-CAPITAL 009,SANGAMON,167,SANGAMON,CAPITAL 009,832,SANGAMON:CAPITAL 009,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,53
SANGAMON-:-CAPITAL 012,SANGAMON,167,SANGAMON,CAPITAL 012,777,SANGAMON:CAPITAL 012,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,64
SANGAMON-:-CAPITAL 030,SANGAMON,167,SANGAMON,CAPITAL 030,802,SANGAMON:CAPITAL 030,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,42
SANGAMON-:-CAPITAL 033,SANGAMON,167,SANGAMON,CAPITAL 033,699,SANGAMON:CAPITAL 033,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,72
SANGAMON-:-CAPITAL 036,SANGAMON,167,SANGAMON,CAPITAL 036,723,SANGAMON:CAPITAL 036,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,96
SANGAMON-:-CAPITAL 010,SANGAMON,167,SANGAMON,CAPITAL 010,613,SANGAMON:CAPITAL 010,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,34
SANGAMON-:-CHATHAM 001,SANGAMON,167,SANGAMON,CHATHAM 001,1418,SANGAMON:CHATHAM 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,76
SANGAMON-:-CAPITAL 089,SANGAMON,167,SANGAMON,CAPITAL 089,478,SANGAMON:CAPITAL 089,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,59
SANGAMON-:-CAPITAL 092,SANGAMON,167,SANGAMON,CAPITAL 092,851,SANGAMON:CAPITAL 092,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,57
SANGAMON-:-CAPITAL 049,SANGAMON,167,SANGAMON,CAPITAL 049,852,SANGAMON:CAPITAL 049,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,117
SANGAMON-:-CAPITAL 052,SANGAMON,167,SANGAMON,CAPITAL 052,916,SANGAMON:CAPITAL 052,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,92
SANGAMON-:-CAPITAL 075,SANGAMON,167,SANGAMON,CAPITAL 075,504,SANGAMON:CAPITAL 075,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,38
SANGAMON-:-PAWNEE 002,SANGAMON,167,SANGAMON,PAWNEE 002,816,SANGAMON:PAWNEE 002,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,24
SANGAMON-:-ROCHESTER 002,SANGAMON,167,SANGAMON,ROCHESTER 002,681,SANGAMON:ROCHESTER 002,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,46
SANGAMON-:-ROCHESTER 005,SANGAMON,167,SANGAMON,ROCHESTER 005,912,SANGAMON:ROCHESTER 005,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,64
SANGAMON-:-SPRINGFIELD 003,SANGAMON,167,SANGAMON,SPRINGFIELD 003,564,SANGAMON:SPRINGFIELD 003,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,23
SANGAMON-:-CAPITAL 004,SANGAMON,167,SANGAMON,CAPITAL 004,764,SANGAMON:CAPITAL 004,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,61
SANGAMON-:-CAPITAL 007,SANGAMON,167,SANGAMON,CAPITAL 007,442,SANGAMON:CAPITAL 007,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,12
SANGAMON-:-CAPITAL 001,SANGAMON,167,SANGAMON,CAPITAL 001,448,SANGAMON:CAPITAL 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,24
SANGAMON-:-CLEARLAKE 003,SANGAMON,167,SANGAMON,CLEARLAKE 003,755,SANGAMON:CLEARLAKE 003,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,40
SANGAMON-:-CLEARLAKE 006,SANGAMON,167,SANGAMON,CLEARLAKE 006,611,SANGAMON:CLEARLAKE 006,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,11
SANGAMON-:-MECHANICSBURG 002,SANGAMON,167,SANGAMON,MECHANICSBURG 002,332,SANGAMON:MECHANICSBURG 002,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,21
SANGAMON-:-WOODSIDE 001,SANGAMON,167,SANGAMON,WOODSIDE 001,605,SANGAMON:WOODSIDE 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,95
SANGAMON-:-ILLIOPOLIS 001,SANGAMON,167,SANGAMON,ILLIOPOLIS 001,814,SANGAMON:ILLIOPOLIS 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,24
SANGAMON-:-LOAMI 001,SANGAMON,167,SANGAMON,LOAMI 001,707,SANGAMON:LOAMI 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,47
SANGAMON-:-CAPITAL 050,SANGAMON,167,SANGAMON,CAPITAL 050,811,SANGAMON:CAPITAL 050,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,74
SANGAMON-:-CAPITAL 053,SANGAMON,167,SANGAMON,CAPITAL 053,624,SANGAMON:CAPITAL 053,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,39
SANGAMON-:-CAPITAL 056,SANGAMON,167,SANGAMON,CAPITAL 056,732,SANGAMON:CAPITAL 056,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,71
SANGAMON-:-CAPITAL 016,SANGAMON,167,SANGAMON,CAPITAL 016,749,SANGAMON:CAPITAL 016,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,33
SANGAMON-:-CAPITAL 019,SANGAMON,167,SANGAMON,CAPITAL 019,503,SANGAMON:CAPITAL 019,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,33
SANGAMON-:-CAPITAL 042,SANGAMON,167,SANGAMON,CAPITAL 042,827,SANGAMON:CAPITAL 042,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,83
SANGAMON-:-CAPITAL 076,SANGAMON,167,SANGAMON,CAPITAL 076,735,SANGAMON:CAPITAL 076,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,72
SANGAMON-:-CAPITAL 073,SANGAMON,167,SANGAMON,CAPITAL 073,692,SANGAMON:CAPITAL 073,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,71
SANGAMON-:-WILLIAMS 001,SANGAMON,167,SANGAMON,WILLIAMS 001,864,SANGAMON:WILLIAMS 001,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,30
SANGAMON-:-SPRINGFIELD 004,SANGAMON,167,SANGAMON,SPRINGFIELD 004,342,SANGAMON:SPRINGFIELD 004,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,13
SANGAMON-:-CAPITAL 079,SANGAMON,167,SANGAMON,CAPITAL 079,623,SANGAMON:CAPITAL 079,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,44
SANGAMON-:-CAPITAL 059,SANGAMON,167,SANGAMON,CAPITAL 059,829,SANGAMON:CAPITAL 059,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,64
SANGAMON-:-CAPITAL 082,SANGAMON,167,SANGAMON,CAPITAL 082,1022,SANGAMON:CAPITAL 082,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,81
SANGAMON-:-CAPITAL 085,SANGAMON,167,SANGAMON,CAPITAL 085,941,SANGAMON:CAPITAL 085,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,94
SANGAMON-:-CAPITAL 099,SANGAMON,167,SANGAMON,CAPITAL 099,834,SANGAMON:CAPITAL 099,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,74
SANGAMON-:-CAPITAL 102,SANGAMON,167,SANGAMON,CAPITAL 102,550,SANGAMON:CAPITAL 102,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,33
SANGAMON-:-AUBURN 003,SANGAMON,167,SANGAMON,AUBURN 003,815,SANGAMON:AUBURN 003,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,15
SANGAMON-:-CAPITAL 025,SANGAMON,167,SANGAMON,CAPITAL 025,974,SANGAMON:CAPITAL 025,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,79
SANGAMON-:-CAPITAL 028,SANGAMON,167,SANGAMON,CAPITAL 028,791,SANGAMON:CAPITAL 028,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,62
SANGAMON-:-CAPITAL 031,SANGAMON,167,SANGAMON,CAPITAL 031,552,SANGAMON:CAPITAL 031,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,72
SANGAMON-:-CAPITAL 093,SANGAMON,167,SANGAMON,CAPITAL 093,744,SANGAMON:CAPITAL 093,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,61
SANGAMON-:-CAPITAL 096,SANGAMON,167,SANGAMON,CAPITAL 096,732,SANGAMON:CAPITAL 096,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,108
SANGAMON-:-CHATHAM 005,SANGAMON,167,SANGAMON,CHATHAM 005,1304,SANGAMON:CHATHAM 005,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,65
SALINE-:-INDEPENDENCE,SALINE,165,SALINE,INDEPENDENCE,828,SALINE:INDEPENDENCE,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,22
SALINE-:-HARRISBURG # 7,SALINE,165,SALINE,HARRISBURG # 7,633,SALINE:HARRISBURG # 7,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,25
SALINE-:-HARRISBURG # 1,SALINE,165,SALINE,HARRISBURG # 1,462,SALINE:HARRISBURG # 1,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,12
SALINE-:-MOUNTAIN,SALINE,165,SALINE,MOUNTAIN,288,SALINE:MOUNTAIN,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,10
SALINE-:-RALEIGH,SALINE,165,SALINE,RALEIGH,822,SALINE:RALEIGH,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,11
SALINE-:-EAST ELDORADO #6,SALINE,165,SALINE,EAST ELDORADO #6,449,SALINE:EAST ELDORADO #6,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,18
SALINE-:-EAST ELDORADO #4,SALINE,165,SALINE,EAST ELDORADO #4,667,SALINE:EAST ELDORADO #4,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,23
SALINE-:-GALATIA,SALINE,165,SALINE,GALATIA,750,SALINE:GALATIA,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,21
SALINE-:-STONEFORT,SALINE,165,SALINE,STONEFORT,256,SALINE:STONEFORT,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,5
SALINE-:-EAST ELDORADO #2,SALINE,165,SALINE,EAST ELDORADO #2,666,SALINE:EAST ELDORADO #2,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,24
SALINE-:-COTTAGE,SALINE,165,SALINE,COTTAGE,169,SALINE:COTTAGE,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,7
SALINE-:-RECTOR,SALINE,165,SALINE,RECTOR,42,SALINE:RECTOR,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0
SALINE-:-TATE,SALINE,165,SALINE,TATE,180,SALINE:TATE,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,1
SALINE-:-HARRISBURG # 9,SALINE,165,SALINE,HARRISBURG # 9,476,SALINE:HARRISBURG # 9,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,11
SALINE-:-HARRISBURG # 3,SALINE,165,SALINE,HARRISBURG # 3,634,SALINE:HARRISBURG # 3,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,27
SALINE-:-HARRISBURG # 5,SALINE,165,SALINE,HARRISBURG # 5,679,SALINE:HARRISBURG # 5,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,22
SALINE-:-HARRISBURG # 2,SALINE,165,SALINE,HARRISBURG # 2,650,SALINE:HARRISBURG # 2,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,11
SALINE-:-CARRIER MILLS #2,SALINE,165,SALINE,CARRIER MILLS #2,827,SALINE:CARRIER MILLS #2,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,34
SALINE-:-EAST ELDORADO #3,SALINE,165,SALINE,EAST ELDORADO #3,394,SALINE:EAST ELDORADO #3,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,18
SALINE-:-LONG BRANCH,SALINE,165,SALINE,LONG BRANCH,186,SALINE:LONG BRANCH,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,6
SALINE-:-EAST ELDORADO #1,SALINE,165,SALINE,EAST ELDORADO #1,747,SALINE:EAST ELDORADO #1,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,25
SALINE-:-BRUSHY,SALINE,165,SALINE,BRUSHY,724,SALINE:BRUSHY,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,22
SALINE-:-CARRIER MILLS #1,SALINE,165,SALINE,CARRIER MILLS #1,742,SALINE:CARRIER MILLS #1,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,15
SALINE-:-HARRISBURG # 8,SALINE,165,SALINE,HARRISBURG # 8,788,SALINE:HARRISBURG # 8,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,32
SALINE-:-HARRISBURG # 4,SALINE,165,SALINE,HARRISBURG # 4,724,SALINE:HARRISBURG # 4,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,39
SALINE-:-HARRISBURG #10,SALINE,165,SALINE,HARRISBURG #10,771,SALINE:HARRISBURG #10,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,18
SALINE-:-HARRISBURG # 6,SALINE,165,SALINE,HARRISBURG # 6,709,SALINE:HARRISBURG # 6,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,18
SALINE-:-EAST ELDORADO #5,SALINE,165,SALINE,EAST ELDORADO #5,728,SALINE:EAST ELDORADO #5,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,20
ROCK ISLAND-:-SO ROCK ISLAND 9,ROCK ISLAND,161,ROCK ISLAND,SO ROCK ISLAND 9,547,ROCK ISLAND:SO ROCK ISLAND 9,GOVERNOR AND LIEUTENANT GOVERNOR,0,9,91
ROCK ISLAND-:-SO ROCK ISLAND 11,ROCK ISLAND,161,ROCK ISLAND,SO ROCK ISLAND 11,787,ROCK ISLAND:SO ROCK ISLAND 11,GOVERNOR AND LIEUTENANT GOVERNOR,0,10,121
ROCK ISLAND-:-EDGINGTON 1,ROCK ISLAND,161,ROCK ISLAND,EDGINGTON 1,554,ROCK ISLAND:EDGINGTON 1,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,31
ROCK ISLAND-:-BOWLING 2,ROCK ISLAND,161,ROCK ISLAND,BOWLING 2,989,ROCK ISLAND:BOWLING 2,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,63
ROCK ISLAND-:-RURAL,ROCK ISLAND,161,ROCK ISLAND,RURAL,739,ROCK ISLAND:RURAL,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,63
ROCK ISLAND-:-BUFFALO PRAIRIE,ROCK ISLAND,161,ROCK ISLAND,BUFFALO PRAIRIE,584,ROCK ISLAND:BUFFALO PRAIRIE,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,35
ROCK ISLAND-:-HAMPTON 17,ROCK ISLAND,161,ROCK ISLAND,HAMPTON 17,1006,ROCK ISLAND:HAMPTON 17,GOVERNOR AND LIEUTENANT GOVERNOR,0,20,116
ROCK ISLAND-:-MOLINE 8,ROCK ISLAND,161,ROCK ISLAND,MOLINE 8,560,ROCK ISLAND:MOLINE 8,GOVERNOR AND LIEUTENANT GOVERNOR,0,8,73
ROCK ISLAND-:-HAMPTON 11,ROCK ISLAND,161,ROCK ISLAND,HAMPTON 11,698,ROCK ISLAND:HAMPTON 11,GOVERNOR AND LIEUTENANT GOVERNOR,0,15,63
ROCK ISLAND-:-HAMPTON 8,ROCK ISLAND,161,ROCK ISLAND,HAMPTON 8,358,ROCK ISLAND:HAMPTON 8,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,31
ROCK ISLAND-:-HAMPTON 5,ROCK ISLAND,161,ROCK ISLAND,HAMPTON 5,678,ROCK ISLAND:HAMPTON 5,GOVERNOR AND LIEUTENANT GOVERNOR,0,11,71
ROCK ISLAND-:-PORT BYRON,ROCK ISLAND,161,ROCK ISLAND,PORT BYRON,966,ROCK ISLAND:PORT BYRON,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,78
ROCK ISLAND-:-SO ROCK ISLAND 1,ROCK ISLAND,161,ROCK ISLAND,SO ROCK ISLAND 1,628,ROCK ISLAND:SO ROCK ISLAND 1,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,72
ROCK ISLAND-:-SO ROCK ISLAND 4,ROCK ISLAND,161,ROCK ISLAND,SO ROCK ISLAND 4,806,ROCK ISLAND:SO ROCK ISLAND 4,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,131
ROCK ISLAND-:-MOLINE 1,ROCK ISLAND,161,ROCK ISLAND,MOLINE 1,562,ROCK ISLAND:MOLINE 1,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,52
ROCK ISLAND-:-SO MOLINE 16,ROCK ISLAND,161,ROCK ISLAND,SO MOLINE 16,745,ROCK ISLAND:SO MOLINE 16,GOVERNOR AND LIEUTENANT GOVERNOR,1,24,89
ROCK ISLAND-:-SO ROCK ISLAND 6,ROCK ISLAND,161,ROCK ISLAND,SO ROCK ISLAND 6,781,ROCK ISLAND:SO ROCK ISLAND 6,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,118
ROCK ISLAND-:-SO ROCK ISLAND 7,ROCK ISLAND,161,ROCK ISLAND,SO ROCK ISLAND 7,604,ROCK ISLAND:SO ROCK ISLAND 7,GOVERNOR AND LIEUTENANT GOVERNOR,0,12,101
ROCK ISLAND-:-MOLINE 11,ROCK ISLAND,161,ROCK ISLAND,MOLINE 11,755,ROCK ISLAND:MOLINE 11,GOVERNOR AND LIEUTENANT GOVERNOR,0,16,89
ROCK ISLAND-:-MOLINE 14,ROCK ISLAND,161,ROCK ISLAND,MOLINE 14,355,ROCK ISLAND:MOLINE 14,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,26
ROCK ISLAND-:-MOLINE 17,ROCK ISLAND,161,ROCK ISLAND,MOLINE 17,591,ROCK ISLAND:MOLINE 17,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,61
ROCK ISLAND-:-SO ROCK ISLAND 14,ROCK ISLAND,161,ROCK ISLAND,SO ROCK ISLAND 14,799,ROCK ISLAND:SO ROCK ISLAND 14,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,116
ROCK ISLAND-:-SO MOLINE 7,ROCK ISLAND,161,ROCK ISLAND,SO MOLINE 7,969,ROCK ISLAND:SO MOLINE 7,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,112
ROCK ISLAND-:-SO ROCK ISLAND 2,ROCK ISLAND,161,ROCK ISLAND,SO ROCK ISLAND 2,554,ROCK ISLAND:SO ROCK ISLAND 2,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,63
ROCK ISLAND-:-CORDOVA,ROCK ISLAND,161,ROCK ISLAND,CORDOVA,644,ROCK ISLAND:CORDOVA,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,27
ROCK ISLAND-:-COAL VALLEY 2,ROCK ISLAND,161,ROCK ISLAND,COAL VALLEY 2,629,ROCK ISLAND:COAL VALLEY 2,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,42
